NIC;TEX;HOU;FUE;FOO;ALC;TOB;CLO;DUR;TRA;SER;OGM;AGE;OCC;ECP;NOP;NGW
52.342;46.314;7.852;3.27;12.203;.088;0;2.81;2.7;1.316;12.057;4.018;23;6;2;3;64.97
42.414;36.442;5.138;2.869;12.575;1.495;4.87;.6;.627;4.716;2.524;1.028;66;7;3;2;21.32
75.765;87.129;4.69;2.472;39.573;2.1;3.53;6.68;.886;5.723;16.845;4.63;51;6;2;8;72.7
76.575;102.376;9.389;3.743;25.837;4.755;3.422;6.37;31.031;7.094;6.687;4.048;37;6;2;6;73.366
22.563;21.094;8.22;2.055;7.222;.6;0;.05;0;.075;.777;2.095;86;10;6;1;0
35.27;26.431;6.97;3.402;8.878;.15;3.192;.495;.045;.43;.274;2.595;29;7;1;4;0
42.19;35.51;9.85;0;12.963;2.75;0;3.05;.32;4.073;.304;2.2;72;7;3;2;15.07
73.248;46.282;9.157;3.576;13.993;0;6.382;2;.125;7.369;2.107;1.573;48;6;2;5;90.177
59.789;108.015;2.346;9.061;37.136;3.995;6.44;24.17;3.585;6.195;3.362;11.725;43;6;2;6;54.03
62.696;30.943;6.5;1.375;6.036;0;2.202;1.915;3.12;5.075;2.294;2.426;23;6;10;3;0
24.341;34.548;1.595;1.894;8.421;2.54;0;0;1.485;.025;17.367;1.221;71;10;6;2;0
36.287;24.338;4.615;2.217;8.499;0;2.669;0;0;3.424;.364;2.55;62;6;2;2;31.27
82.469;72.885;16.795;2.208;21.073;2.55;0;11.42;.384;2.365;5.256;10.834;54;6;2;2;79.69
14.28;19.158;6.19;1.157;3.296;0;2.278;0;4.5;0;.154;1.583;66;10;6;1;0
25.634;27.66;4.155;3.942;8.831;2.1;.251;.26;1.923;.74;1.617;3.841;47;11;9;2;0
23.654;55.236;7.16;1.667;11.002;4.84;3.005;1.75;1.21;8.326;12.865;3.411;65;6;1;2;0
29.75;19.1;4.52;1.859;5.999;2.3;0;0;.077;.858;2.667;.82;67;10;6;1;0
80.543;69.044;14.216;1.613;19.847;1.01;.69;7.572;.165;5.722;10.788;7.421;60;7;2;4;80.69
22.08;16.334;10.39;0;3.995;0;0;0;0;0;.524;1.425;67;10;6;1;0
30.198;27.418;1.38;2.615;11.119;0;0;0;.888;8.114;1.328;1.974;41;7;10;3;0
29.341;25.067;6.14;0;10.885;.575;0;0;1.2;3.75;.849;1.668;80;10;6;2;0
65.102;75.265;13.701;2.799;36.881;2.08;3.96;.615;4.516;2.48;6.005;2.228;56;4;2;2;72.981
126.702;171.12;11.421;3.295;7.704;7.815;.7;2.603;21.793;25.881;7.147;82.761;68;7;1;3;144.149
38.423;49.432;16.868;4.16;11.9;1.083;0;6.17;.101;2.874;4.113;2.163;42;6;1;4;19.96
69.41;68.416;8.558;1.46;21.066;.35;2.265;16.065;.806;5.433;8.151;4.262;67;6;2;2;87.45
139.847;144.823;38.42;4.137;24.243;9.645;0;11.42;9.739;20.428;13.806;12.985;56;6;2;5;79.29
99.239;131.816;18.184;9.872;27.3;7.258;6.975;5.87;1.1;45.259;5.164;4.834;36;6;1;4;7.65
26.063;21.95;10.804;5.46;1.514;0;0;1.25;.54;0;2.382;0;88;11;8;1;0
76.83;36.632;7.625;1.282;10.845;0;3;1.995;2.585;1.64;4.396;3.264;56;6;2;2;101.36
62.322;55.094;6.45;3.492;12.501;3.2;7.77;5.275;2.515;1.69;4.735;7.466;43;6;2;2;81.82
67.943;55.6;13.861;2.779;12.288;0;0;3.869;1.17;12.088;5.6;3.945;37;6;2;4;68.02
84.15;44.493;8.332;2.462;18.645;4.825;6.825;0;.182;.096;1.021;2.105;34;6;2;4;76.065
64.71;62.737;22.955;3.692;15.799;.69;0;5.52;.316;5.046;4.56;4.159;45;8;2;4;57.067
82.371;130.518;14.217;4.153;6.28;12.295;.6;9.645;2.42;.192;75.702;5.014;32;2;2;4;89.793
69.891;75.081;11.724;4.451;13.709;5.64;2.815;8.22;.236;9.401;15.269;3.616;41;2;2;4;72.594
90.425;61.484;10.643;2.769;12.456;3.04;2.475;9.799;2.528;5.396;5.158;7.22;27;4;2;2;139.061
62.169;45.495;14.377;4.539;12.598;.52;1.67;.47;1.21;2.928;3.33;3.853;40;8;4;4;0
50.998;44.016;2.505;4.139;15.412;4.61;4;1.49;.47;3.903;1.779;5.708;39;6;10;4;6
30.49;23.652;4.86;4.5;9.67;0;0;.526;0;.165;2.5;1.431;26;11;9;3;0
22.698;20.383;4.75;1.512;6.993;.23;0;1.4;0;1.29;2.321;1.887;62;10;6;1;0
56.4;40.285;8.472;1.766;14.781;.14;5.201;0;2.113;5.064;1.975;.773;57;7;2;2;83.123
142.78;85.941;7.94;4.939;25.934;5.19;4.755;2.625;.397;7.309;7.991;18.861;43;1;2;4;200.448
137.709;85.623;11.097;2.987;13.916;1.97;2.6;12.735;.088;28.853;4.324;7.053;52;6;2;3;160.875
58.167;49.679;13.938;2.259;16.195;5.05;0;.748;.346;2.7;1.549;6.894;34;6;2;3;60.846
23.606;14.966;8.049;1.663;4.162;0;0;0;0;0;.662;.43;72;11;8;1;0
82.82;60.752;7.9;2.15;21.167;2.968;5.237;11.568;0;2.555;.826;6.381;61;11;8;4;84.75
86.114;76.119;7;5.804;18.697;2.12;2.433;6.975;3.62;14.009;11.02;4.441;29;1;2;4;103.17
53.223;33.707;13.569;3.31;12.052;0;0;0;0;0;4.48;.296;33;11;9;4;0
73.95;77.201;7.131;4.053;12.365;3.195;9.545;7.745;17.36;4.261;3.128;8.418;35;6;2;3;91.737
41.82;33.925;12.24;5.209;10.561;0;.68;0;.032;2.912;1.481;.81;79;10;6;2;0
152.805;69.943;18.894;5.036;15.679;6.484;1.174;10.88;.123;3.244;7.284;1.145;60;6;2;3;67.66
15.93;13.351;7.12;.887;4.492;0;0;0;0;0;.754;.098;71;11;8;1;0
111.7;121.275;8.205;5.515;30.368;4.5;8.084;27.239;5.075;5.45;11.53;15.309;56;6;2;4;148.55
72.78;96.283;7.635;4.657;28.272;6.078;3.495;13.735;.2;7.52;3.883;20.808;51;6;2;2;96.03
76.465;78.513;9.895;2.826;18.684;1.17;1.243;32.495;.531;.291;6.703;4.675;49;2;2;3;88.941
46.704;51.173;9.458;4.304;14.561;5.5;.475;2.62;0;6.942;4.554;2.759;64;4;2;2;58.6
99.768;64.15;10.802;2.854;24.146;.195;1.688;3.058;3.375;4.183;2.709;11.14;74;10;6;5;69.8
89.922;68.61;16.349;1.538;9.503;2.015;.37;.27;14.903;14.374;2.635;6.653;25;3;3;2;106.961
34.24;31.45;5.6;2.539;9.168;0;4.352;.35;.15;.05;5.243;3.998;64;11;9;2;0
103.08;112.786;13.538;3.044;26.574;2.005;0;12.83;6.567;25.861;6.835;15.532;42;1;2;4;124.781
29.782;22.977;2.28;1.997;8.626;3.648;3.823;0;0;0;1.174;1.429;67;7;2;2;2.212
56.647;56.924;8.558;3.033;16.602;1.096;7.25;4.175;3.098;3.44;3.906;5.766;56;7;2;3;70.355
138.717;77.514;9.205;4.22;22.626;4.315;0;5.006;.634;16.589;9.205;5.714;60;6;2;4;189.813
16.681;20.894;1.47;12.551;5.564;0;0;0;0;0;.824;.485;78;10;6;1;0
27.045;25.333;8.69;3.275;7.242;1.785;1.835;0;0;.96;.29;1.256;57;6;2;1;40.92
206.22;209.24;9.425;5.087;60.524;30.249;21.758;44.9;.325;11.235;15.267;10.47;52;6;2;12;244.66
76.002;65.84;8.15;1.859;16.028;9.213;4.185;4.57;7.416;9.306;1.899;3.214;45;7;2;3;98.62
23.668;37.456;9.1;2.643;9.759;3.8;0;.64;0;10.198;.5;.816;21;7;2;3;54.34
43.349;34.162;9.484;3.641;11.966;0;3.208;0;1.596;1.251;2.076;.94;53;7;10;2;18
51.95;48.144;6.26;1.304;13.568;13.225;2.94;0;.612;3.6;4.775;1.86;54;11;9;2;8.5
44.708;34.037;11.57;6.345;11.218;0;.428;0;.043;2.03;1.653;.75;33;11;9;4;0
65.812;64.654;12.486;4.671;16.398;4.575;1.039;4.49;.144;16.03;2.013;2.808;46;7;3;3;65.178
109.348;80.506;13.837;6.163;12.05;0;2.6;5.858;3.896;26.156;4.588;5.358;36;3;2;3;115.497
54.076;28.331;16.948;3.248;3.707;0;0;.775;.067;.755;1.901;.93;62;11;8;1;0
93.224;68.927;12.584;3.231;17.621;.19;2.415;4.155;.346;8.447;10.678;9.26;39;2;2;5;82.691
29.62;19.53;3.605;2.495;7.333;0;0;2.37;.1;.419;2.433;.775;65;6;3;1;19.68
81.435;101.775;18.085;4.967;23.215;.1;0;32.425;2.572;7.561;2.327;10.523;37;6;2;6;80.5
93.034;49.494;13.261;4.672;11.885;.5;6.525;2.55;.392;3.19;4.095;2.424;52;2;2;2;103.67
77.679;40.021;18.342;2.007;5.118;0;2.475;.12;.199;6.314;3.221;2.225;52;7;2;2;50.413
62.188;52.946;11.939;2.894;15.066;1.325;2.687;13.133;1.185;.95;.699;3.068;22;6;2;3;71.41
60.162;53.952;7.79;2.591;12.596;7.59;0;2.89;1.646;5.918;10.506;2.425;27;7;2;4;95.518
73.382;50.46;5.931;3.586;18.345;0;2.925;.495;2.193;10.653;3.857;2.475;34;2;10;6;35.81
79.679;61.122;7.901;4.591;16.347;10.5;.95;5.81;.686;4.691;5.006;4.64;39;7;2;4;89.883
73.027;57.713;12.867;4.688;14.05;4.18;0;11.25;.071;2;7.787;.82;32;4;2;1;89.72
17.873;10.957;5.161;.605;4.129;0;0;0;0;0;.294;.768;72;10;6;1;0
102.963;86.741;7.99;2.689;27.512;.615;13.712;.22;.647;26.346;4.962;2.048;42;1;2;5;126.907
54.078;59.27;7.56;2.535;18.051;3.64;0;11.43;.202;7.667;1.146;7.039;26;6;2;4;65.577
69.717;52.939;12.933;7.061;14.887;.225;1.215;0;.096;5.652;2.299;8.571;30;3;3;4;75.519
18.55;36.075;5.12;4.71;15.907;0;0;0;7.309;.15;.346;2.533;62;11;8;1;0
47.578;37.498;9.99;2.5;14.481;.609;0;1.22;.406;1.629;4.809;1.854;61;7;2;2;77.53
32.819;24.54;5.366;3.162;12.105;0;0;0;.072;2.063;.154;1.618;89;10;6;2;0
13.3;17.649;.71;1.733;7.644;.098;.175;5.4;0;.15;1.164;.575;75;11;8;1;0
73.031;82.87;9.596;2.35;13.08;6.72;.35;22.885;12.235;7.541;2.44;5.673;27;1;2;2;84.683
106.005;141.415;40.255;3.337;34.616;6.848;2.631;19.305;1.008;19.285;4.142;9.988;42;2;1;5;80.905
73.856;91;13.691;5.239;22.012;1.125;0;11.312;7.537;14.449;6.403;9.232;35;7;2;5;75.4
70.789;48.741;11.17;2.692;16.575;0;2.344;4.19;.657;.2;2.849;8.064;40;2;2;5;77.41
81.763;75.45;10.052;5.016;20.136;7.045;6.543;0;.788;14.203;7.059;4.608;38;6;2;6;94.535
51.611;53.782;11.58;1.431;6.789;0;1.485;.83;.497;6.323;23.667;1.18;72;7;3;2;14.24
60.942;53.638;10.12;4.084;15.671;0;2.1;3.695;8.822;.019;4.601;4.526;49;11;9;2;0
26.194;25.488;4.755;1.904;10.95;0;.495;.165;1.365;.9;2.469;2.485;64;7;3;1;8.25
93.011;79.43;10.152;4.004;26.381;.975;4.713;15.34;4;6.538;3.717;3.61;40;6;2;8;85.55
61.478;47.472;6.525;2.512;9.676;11.48;1.65;.1;0;10.566;2.495;2.468;26;7;2;2;83.77
31.22;39.7;16.575;.962;10.881;2.795;4.28;.1;0;1.21;.913;1.984;21;6;10;2;37.83
48.811;38.984;10.268;2.75;13.105;0;1.108;3.975;.096;.375;1.106;6.201;61;2;2;2;58.122
84.297;47.522;7.626;1.803;9.869;1.5;3.54;2.975;1.941;14.053;2.807;1.408;46;7;2;2;104.764
29.656;46.062;8.144;1.065;7.039;0;.626;.315;18.923;4.422;2.685;2.843;61;4;10;2;0
66.923;48.816;10.094;1.052;24.949;.165;0;0;.068;5.799;6.604;.085;31;1;2;1;88.269
51.02;49.989;2.915;1.881;18.014;5.85;4.119;.43;2.386;9.704;1.802;2.888;61;11;9;3;40.01
91.579;46.149;13.739;2.971;7.06;0;0;.05;.442;16.646;4.343;.898;53;9;2;2;123.026
32.523;70.329;8.068;2.689;16.026;6.95;3.15;7.76;1.115;17.311;3.247;4.013;29;6;2;4;36.08
23.178;21.836;4.387;3.159;4.168;0;0;1.55;.573;0;6.621;1.378;88;10;6;1;0
135.945;100.724;7.24;6.184;20.243;13.235;4.005;4.699;.42;39.089;2.696;2.913;44;6;2;4;62.12
47.726;34.888;13.935;1.958;10.783;.49;2.555;0;.077;2.544;.171;2.375;63;6;2;2;53.84
65.094;59.308;8.404;3.872;9.288;6.684;5.363;14.178;1.947;4.282;3.045;2.245;59;1;2;2;75.615
23.836;16.805;9.722;3.661;2.008;0;0;0;.12;0;1.074;.22;77;10;6;1;0
148.928;184.763;35.111;9.479;10.622;7.18;1.515;.09;10.546;54.842;4.31;51.068;70;10;6;2;0
31.771;28.63;3.97;3.077;7.607;3.96;2.546;2.075;.115;.65;2.014;2.616;65;10;6;2;0
21.857;51.046;4.81;1.248;9.215;5.668;2.914;8.675;2.07;3.425;8.045;4.976;68;10;6;2;0
79.116;66.621;12.473;10.231;23.413;7.205;6.94;0;.115;2.912;1.197;2.135;33;2;2;4;97.857
52.766;57.282;5.635;4.963;20.186;1.605;3.381;5.14;3.182;5.469;1.937;5.784;30;4;2;4;62.499
39.989;34.002;11.765;1.692;17.48;1.57;0;0;.105;.686;.414;.29;70;7;3;2;9.75
79.254;67.237;7.51;2.557;19.331;13.435;0;12.625;.088;8.655;2.096;.94;68;10;6;3;51.305
49.29;42.144;5.01;3.481;15.693;.115;3.501;3.378;.23;1.625;1.624;7.487;45;11;9;5;18.65
67.749;33.51;7.737;2.05;11.59;1.31;1.573;.745;1.152;.838;2.079;4.436;30;6;2;2;78.394
47.332;31.945;8.838;1.238;9.915;.483;0;.22;.198;7.78;1.428;1.845;61;4;2;2;49.001
67.201;51.119;2.996;2.769;10.673;3.945;3.89;3.05;.088;9.134;13.231;1.343;30;1;2;2;94.039
49.932;51.834;7.306;.908;13.373;1.45;2.9;3.45;.077;15.327;4.632;2.411;25;4;2;1;30.709
82.082;47.6;12.861;1.668;11.354;0;2.225;.335;.058;15.444;.226;3.429;61;7;4;2;76.03
186.518;136.967;6.305;4.907;41.896;4.208;6.895;12.49;4.514;17.212;17.205;21.335;41;6;2;8;233.73
37.677;24.177;6.783;1.459;8.213;.6;0;0;.629;0;4.909;1.584;71;10;6;2;0
106.293;82.02;6.55;3.461;17.853;9.7;8.726;2.27;0;28.537;2.409;2.514;55;6;2;3;143.869
74.402;108.561;9.16;3.401;10.792;.22;0;31.84;4.928;23.817;1.622;22.781;29;6;1;2;50
20.175;18.916;4.691;5.92;5.033;0;0;1.7;.038;.25;.784;.5;77;11;8;1;0
20.03;20.455;2.19;.725;7.99;0;0;.05;.31;4.905;2.754;1.531;60;10;6;1;0
133.482;237.929;15.235;11.001;54.663;5.055;.425;21.999;.877;20.737;56.672;51.265;52;2;2;6;145.555
92.534;86.885;10.053;3.766;18.2;.265;2.664;2.725;3.475;21.889;7.036;16.812;37;6;2;5;97.9
120.227;168.636;7.155;6.418;42.247;27.045;11.924;7.345;.062;35.79;10.834;19.816;53;6;2;6;146.73
398.127;103.992;7.841;2.171;28.156;1;.913;1;.415;33.909;22.65;5.937;40;2;1;5;20
61.232;99.155;14.046;7.306;14.138;2.855;2.745;.915;.613;31.779;22.565;2.193;75;10;6;2;0
75.946;78.921;4.665;4.392;26.317;5.995;3.47;11.316;2.435;5.65;4.654;10.027;60;11;8;3;90.47
79.762;69.485;11.398;1.34;21.491;6.22;2.067;.17;.065;16.796;4.382;5.556;49;7;2;4;116.93
78.995;56.238;6.43;1.696;23.201;2.43;1.188;1.355;1.552;11.173;1.436;5.777;52;2;2;3;107.21
73.362;96.205;6.334;4.586;18.562;1.245;3.58;1.19;1.086;10.814;44.51;4.298;63;7;2;2;61.823
63.208;103.156;12.92;4.385;14.857;.56;.238;8.17;12.182;38.364;1.661;9.819;32;6;2;4;66.153
22.18;44.804;13.089;1.981;8.7;3.6;0;0;2.55;13.383;.471;1.03;67;10;6;2;0
19.559;13.792;3.295;.84;5.522;0;3.48;0;0;0;.1;.555;73;10;6;1;0
59.377;66.385;6.554;1.112;14.863;4.895;10.23;2.41;2.55;18.631;3.004;2.136;33;6;2;4;77.98
50.16;58.718;6.35;1.492;22.733;3.77;3.649;8.5;.38;3.463;3.323;5.058;27;6;2;5;64.88
42.792;24.724;4.05;1.431;12.952;3.42;0;0;.177;.41;.664;1.62;67;10;6;2;2.25
43.198;32.802;6.7;1;9.893;.9;5.099;0;.1;5.121;.524;3.465;59;8;2;1;62.24
38.922;34.796;9.89;1.763;13.448;.093;2.195;1.585;.195;.205;1.799;3.623;73;10;6;2;9.1
18.71;21.517;4.46;1.75;7.295;0;0;0;4.808;0;1.144;2.06;68;11;8;1;0
60.12;58.815;8.735;2.634;17.027;4.268;4.746;.31;.915;10.347;2.316;7.517;39;6;2;4;73.81
112.251;67.773;6.89;1.592;22.362;.265;4.195;10.35;1.168;8.908;3.226;8.817;40;6;2;5;140.019
75.726;72.649;12.04;2.025;13.945;1.375;0;4.43;18.317;13.15;1.529;5.838;26;1;2;3;74.654
32.827;41.647;9.254;3.442;6.494;.12;3.575;0;1.444;9.699;3.499;4.12;29;4;2;1;45.182
81.604;73.219;9.538;2.088;18.306;3.835;.47;4.061;8.727;3.649;17.709;4.836;30;6;2;4;98.568
77.488;66.656;6.435;3.798;28.186;2.935;.235;7.18;.594;5.291;6.211;5.791;53;6;2;2;98.69
15.038;96.388;3.02;.551;21.895;16.375;12.723;3.195;.077;26.465;7.999;4.088;67;10;6;1;0
208.897;280.314;6.925;4.044;47.788;34.175;6.925;52.47;7.565;63.418;39.679;17.325;44;4;2;5;281.232
55.172;56.037;6.774;2.3;14.684;4.22;4.946;11.385;.468;7.368;1.726;2.166;52;7;2;2;74.9
67.182;52.575;10.813;1.892;14.844;5.955;0;.585;10.231;1.602;3.792;2.861;32;7;2;4;78.02
75.723;58.579;4.595;3.715;10.906;12.495;1.112;3.625;1.565;15.117;1.403;4.046;62;7;2;3;112.75
88.209;96.007;19.43;3.385;8.965;1.035;1.508;3.06;14.573;35.372;6.406;2.273;28;6;2;2;107.595
94.893;147.256;14.454;3.631;24.641;.96;0;21.43;33.443;28.019;11.893;8.785;40;2;2;6;105.542
19.984;18.699;6.09;2.788;5.239;0;.42;1.32;0;.53;1.171;1.141;69;10;6;1;0
100.047;50.501;8.568;3.674;18.246;.755;0;.375;1.96;11.472;2.615;2.836;63;3;3;2;118.356
24.508;20.821;1.27;2.944;11.1;0;0;3.79;0;0;.654;1.063;78;10;6;2;0
80.556;98.518;12.875;3.726;15.012;4.275;0;3.56;1.635;32.914;8.637;15.884;55;2;2;2;76.598
23;14.989;6.3;.57;7.122;0;0;0;.038;.165;.154;.64;73;7;3;1;3
92.667;51.661;8.378;1.588;15.739;2.575;.07;9.041;.442;.505;8.788;4.535;58;2;2;2;119.262
42.185;34.249;9.643;7.001;4.77;3.765;3.53;1.35;.372;2.087;.226;1.505;68;10;6;1;0
55.688;42.989;5.973;10.135;8.533;1.245;5.267;.083;.173;.394;5.546;5.64;52;5;2;2;15.258
179.809;125.73;24.267;1.663;28.558;5.11;.12;16.055;4.137;5.668;30.469;9.683;39;3;2;4;172.195
52.198;46.463;11.324;1.538;12.267;.42;0;3.25;.088;7.28;6.713;3.583;68;10;6;2;0
91.881;85.146;10.1;4.308;21.132;6.875;7.34;13.975;1.225;3.749;1.289;15.153;37;11;9;5;45.346
49.216;53.596;9.657;3.069;16.426;0;2.795;1.295;.096;9.685;4.272;6.301;64;8;2;2;55.492
68.274;67.254;14.15;1.406;25.675;1.105;2.819;2.06;.277;7.513;5.918;6.331;40;8;2;4;61.57
65.1;60.423;7.86;5.399;20.614;5.22;1.85;2.712;8.057;0;2.108;6.603;37;7;1;5;23.63
74.24;71.281;13.618;3.986;16.446;7.915;6.346;0;.347;15.727;3.385;3.511;66;4;2;2;54.45
93.43;89.016;27.669;7.092;7.936;.88;0;3.495;4.55;4.434;26.555;6.405;70;11;8;1;0
34.18;46.577;2.268;3.499;10.338;0;12.408;6.855;.623;7.609;1.241;1.736;29;7;1;4;10
227.482;285.287;13.89;8.415;43.326;17.22;6.023;59.01;46.613;21.005;35.531;34.254;52;2;1;5;78.802
105.272;65.966;8.639;7.975;12.822;.203;.175;2.18;.885;21.352;7.63;4.105;67;10;6;2;84.231
38.219;34.18;6.5;1.39;10.02;0;3.12;9.74;.1;.019;1.049;2.242;49;11;9;2;25.45
37.85;49.85;5.032;2.821;19.18;0;4.39;.345;.35;8.848;6.654;2.23;32;7;2;3;17.14
38.53;31.836;13.628;1.041;3.902;1.92;0;0;3.346;2.501;3.875;1.623;84;11;8;1;0
19.38;14.947;5.43;1.931;5.776;.063;0;0;.106;0;.346;1.295;71;11;8;1;0
75.855;48.247;5.28;3.32;17.539;0;1.126;.235;2.331;13.248;1.924;3.244;62;7;4;3;64.08
83.808;62.172;10.154;5.705;22.149;.09;0;13.233;.569;1;5.622;3.65;56;1;2;3;116.836
79.662;101.207;26.18;4.814;19.05;1.78;0;.775;11.059;4.744;18.532;14.273;48;4;2;3;92.813
115.2;35.673;7.302;1.86;11.808;0;0;1.72;4.613;3.296;2.008;3.066;26;2;1;2;41.011
37.292;28.357;2.353;9.867;11.124;.963;0;0;.058;0;3.002;.99;85;10;6;2;0
81.874;66.319;8.987;5.531;23.034;1.335;0;3.121;3.487;11.609;3.742;5.473;44;1;2;5;96.97
63.568;25.158;7.728;2.222;10.653;0;1.37;0;.077;0;.984;2.124;55;7;2;2;56.07
109.082;76.268;9.887;1.495;10.283;0;2.385;2.87;5.698;4.858;20.042;18.75;55;2;2;2;144.184
79.747;57.594;13.163;12.36;20.894;0;0;2.2;1.394;.215;3.417;3.951;42;4;2;4;73.815
80.207;92.107;9.58;3.018;35.674;4.18;4.233;19.215;2.12;5.122;2.316;6.649;39;2;2;7;79.005
122.696;79.769;9.957;2.866;28.214;12.205;0;3.975;5.293;7.688;4.181;5.39;44;2;2;3;244.553
93.711;119.558;11.167;4.2;20.782;.235;0;44.675;1.1;6.145;6.588;24.666;44;1;2;4;110.466
54.723;58.013;6.6;3.482;24.063;2.215;2.7;2.418;3.85;6.779;2.927;2.979;40;6;2;5;66.41
91.002;63.165;16.27;5.402;14.564;5.795;2.248;5.375;.805;1.525;3.897;7.284;31;2;2;2;96.616
51.316;44.944;4.045;1.732;20.486;.215;0;7.819;3.133;2.514;2.435;2.565;52;6;2;2;59.2
47.819;54.12;4.178;1.084;5.323;6.11;1.575;5.065;1.645;0;28.715;.425;27;2;2;1;57.844
36.011;26.756;8.431;.623;8.478;0;0;1.92;.664;2.498;2.377;1.765;67;10;6;1;0
21.411;19.388;10.328;5.192;1.824;1.59;0;0;0;0;.154;.3;90;11;8;1;0
95.89;72.156;6.75;2.016;16.643;.135;3.226;0;24.817;13.127;.923;4.519;52;7;2;2;77.2
64.971;55.991;8.939;4.227;6.956;4.56;.91;0;4.433;12.257;12.879;.83;38;2;2;1;60
39.497;36.151;6.381;3.743;12.773;3.955;2.384;0;0;2.572;2.735;1.608;59;11;9;2;22.987
57.935;55.485;5.995;3.588;18.069;.24;7.67;2.688;1.125;7.671;5.383;3.056;30;7;2;3;74.167
122.805;237.076;92.634;3.08;15.188;3.075;2.985;6.4;68.488;41.734;.669;2.823;27;1;1;3;0
62.383;41.772;14.288;.475;15.813;1.49;.34;3.75;0;1.68;2.293;1.643;70;4;2;2;42
52.299;43.211;4.788;.622;8.152;5.63;1.22;10.47;.442;9.702;.69;1.495;29;1;1;1;0
33.732;53.538;10;1.225;8.667;4.65;0;0;7.725;3.55;10.428;7.293;30;1;2;1;57.69
54.199;52.611;12.73;.79;5.842;11.79;0;10;2.404;5.515;1.65;1.89;31;7;2;1;80.901
75.48;49.231;11.49;1.671;23.431;0;2.52;0;2.846;1.9;4.253;1.12;30;6;2;4;100.98
92.987;61.345;34.671;1.758;4.332;1;2.655;0;.113;9.403;4.773;2.64;19;4;2;3;114.209
101.409;66.155;19.197;.473;18.522;10.295;0;0;0;9.12;7.575;.973;42;3;2;1;128.538
169.5;357.52;111.825;4.356;50.731;23.875;1;62.67;17.19;14.955;22.861;48.057;35;2;2;2;305.76
50.322;78.213;9.231;.919;12.723;15.415;0;5;.481;11.801;15.328;7.315;27;1;2;1;76.923
29.874;57.426;3.981;4.462;14.695;13.74;5.764;0;.423;3.62;5.451;5.29;39;6;2;1;36.37
65.385;94.941;33;2.573;17.555;12.295;.63;0;0;8.244;18.359;2.285;31;11;9;1;0
112.032;166.816;16.786;4.819;24.636;13.908;3.68;15.59;11.235;2.427;43.592;30.143;31;2;3;2;112.945
210.034;148.56;47.384;3.918;19.163;3.77;0;1.75;1.12;56.349;10.911;4.195;67;1;1;2;0
111.733;88.208;27.807;2.923;12.783;13.38;3.445;.215;8.821;3.8;6.681;8.353;36;4;2;2;175.615
21.33;20.775;7.77;.781;9.542;0;0;.495;.63;0;.471;1.086;78;10;6;1;0
20.176;28.1;3;.897;8.751;3.175;2.444;2.75;0;3.219;2.179;1.685;71;10;6;1;0
57.25;32.282;3.963;2.194;6.393;10.573;2.899;0;.36;.096;4.25;1.554;23;8;2;1;60.25
107.862;97.203;19.663;8.307;15.178;15.17;7.88;0;0;12.113;6.007;12.885;40;3;3;1;128.538
252.494;150.982;24.216;3.243;32.145;2.05;0;10.575;27.321;8.117;27.74;15.575;36;2;2;4;304.168
25.87;19.091;9.311;1.626;6.447;0;0;0;.072;0;.239;1.396;69;10;6;1;0
58.61;59.189;3.6;2.288;19.628;1.99;.18;5.995;.054;4.025;19.861;1.568;59;8;2;2;60.95
107.013;49.935;0;2.589;16.062;3.69;0;3.04;1.995;9.092;5.747;7.72;25;11;9;2;78.209
63.197;47.825;7.5;0;8.312;2.835;5.865;2.94;0;12.697;4.036;3.64;25;4;2;1;59.5
58.139;19.104;4.886;1.38;6.276;1.465;.86;.175;0;.4;.954;2.708;25;8;10;3;53.06
46.687;95.673;10.43;1.597;31.268;8.505;5.825;6.75;0;8.906;20.684;1.708;28;6;2;2;64.141
36.739;40.996;10.2;1.889;13.771;.515;1.935;.305;3.5;7.374;.154;1.353;61;10;6;2;0
33.924;24.48;5;.85;7.165;3.81;0;0;0;2.69;3.365;1.6;41;11;9;1;0
129.642;77.29;9;2.221;10.989;10.651;6.224;.995;.077;26.314;7.279;3.54;55;2;2;3;176.282
44.499;25.655;7.95;1.369;8.778;0;.025;.46;.096;2.3;2.181;2.496;56;4;2;1;60.159
68.672;66.212;10.91;3.728;18.824;0;2.73;11.73;0;12.821;2.59;2.879;52;7;2;4;89.57
81.7;52.687;7.11;2.55;26.736;1;2.635;1;.26;6.323;2.892;2.181;61;8;3;2;100.71
38.354;44.805;10.5;.681;11.599;4.7;3.01;3.795;1.75;.82;4.604;3.346;70;10;6;2;0
117.53;117.431;17.671;3.615;15.791;6.125;3.85;.765;51.81;9.148;1.789;6.867;32;2;2;4;121.661
40.032;28.857;9.51;3.058;6.506;0;0;.315;1.1;2.466;5.082;.82;56;1;2;1;49.403
100.54;66.781;11.89;1.58;24.213;5.03;0;6.39;0;5.485;5.975;6.218;47;7;2;4;136.758
93.418;110.071;8.083;2.694;34.719;0;3.01;22.485;0;25.211;3.149;10.72;42;7;10;5;51.48
72.75;54.421;10.98;1.911;17.592;5.07;7.645;0;.339;6.26;1.709;2.915;54;7;2;2;100.9
46;44.379;5.558;3.054;23.784;.375;0;.91;1.735;1;2.371;5.592;49;7;2;7;46.89
34.02;32.228;9.06;2.695;14.096;0;2.502;1.655;.12;0;.3;1.8;79;11;8;2;0
