"NIC" "TEX" "HOU" "FUE" "FOO" "ALC" "TOB" "CLO" "DUR" "TRA" "SER" "OGM" "AGE" "OCC" "ECP" "NOP" "NGW"
"3527" 105.894 74.076 8.805 4.154 19.324 10.065 3.886 1.725 2.767 13.183 7.634 2.533 56 7 2 3 122.198
"3528" 91.046 118.872 6.762 4.29 13.23 5.245 0 14.75 40.121 15.661 15.075 3.738 47 1 2 3 108.549
"3529" 15.03 13.094 0.923 3.249 4.728 0 0 0 0.516 0.055 2.923 0.7 79 10 6 1 0
"3530" 23.965 24.972 1.92 2.924 10.144 0 0.945 5.75 0.029 1.175 1.1 0.985 83 10 6 2 0
"3531" 30.162 64.386 5.54 2.97 8.194 2.99 4.773 17.42 2.593 12.665 2.636 4.605 56 6 2 1 45
"3532" 32.78 17.029 4.52 3.656 5.871 0 2.82 0 0.065 0 0.007 0.09 75 11 8 2 0
"3533" 59.781 165.002 11.485 3.601 14.073 2.05 0 6.35 2.392 38.709 84.864 1.478 72 10 6 3 35.907
"3534" 25.544 27.653 5.538 2.373 6.477 0 0 0.375 0.135 9.283 2.297 1.175 59 4 2 1 34.74
"3535" 26.323 23.495 1.83 1.098 10.418 0 2.503 5.425 0.732 0 0.479 1.01 68 10 6 2 0
"3536" 21.042 24.01 6.655 1.878 8.104 1.985 1.125 2 0 0.03 0.723 1.51 72 10 6 1 0
"3537" 29.75 24.673 6.655 2.575 8.671 1.62 2.725 0.055 0.193 0.06 1.199 0.92 70 10 6 2 0
"3538" 61.139 40.772 7.26 1.534 15.506 6.34 2.983 0.115 0.077 1.084 3.624 2.249 39 6 2 5 78.28
"3539" 29.212 22.096 5.79 0.676 7.337 0.823 3.48 0.995 0.019 0 1.852 1.124 70 10 6 2 0
"3540" 26.645 25.793 4.705 2.847 13.402 0.42 1.025 0 0.367 0 1.943 1.084 74 10 6 2 0
"3541" 59.819 42.266 5.42 2.928 14.804 1.8 4.02 1.75 0.381 6.735 3.298 1.13 41 7 2 4 66.92
"3542" 134.343 27.336 7.45 2.811 9.25 0.875 0 0 4.85 0.27 1.2 0.63 27 8 10 3 0
"3543" 84.532 71.46 7.125 1.571 14.37 12.415 8.995 2.975 9.296 5.19 5.356 4.167 21 6 2 2 125.84
"3544" 44.296 57.075 6.433 3.985 17.009 0 3.225 7.645 2.172 2.94 0.942 12.724 37 2 2 5 50
"3545" 19.66 12.432 4.577 2.958 3.506 0.4 0 0 0 0 0.616 0.375 80 11 8 1 0
"3546" 91.674 53.324 6.058 3.122 22.859 10.798 0 0 0.1 2.25 4.544 3.593 64 7 4 3 147.598
"3547" 89.316 57.87 7.619 2.914 15.757 12.45 0 2.35 3.881 2.924 5.824 4.151 29 6 2 4 64.74
"3548" 31.415 11.915 5.53 1.496 3.24 0 0 0 0.058 0 0.925 0.666 75 11 8 1 0
"3549" 100.16 58.343 6.83 4.76 18.728 7.41 0 0 2.237 4.631 5.244 8.503 28 6 2 2 138.811
"3550" 81.664 78.015 14.592 4.616 21.826 2.659 0 5.265 5.574 0.946 17.058 5.479 52 6 2 4 82.568
"3551" 59.121 59.354 7.555 1.707 18.363 8.405 2.556 2.265 6.18 3.336 3.182 5.805 33 2 2 4 59.647
"3552" 26.631 16.502 5.25 0.25 5.973 1.07 0 0 0.101 0.9 1.082 1.876 36 7 10 1 0
"3553" 29.93 22.975 5 0.35 9.75 1.25 0 0.375 0.23 2.46 1.82 1.74 56 4 2 1 42.31
"3554" 76.154 39.417 7.5 0 12.053 4.11 0 0 1.05 6.761 7.565 0.378 24 1 2 1 119.785
"3555" 54.041 59.591 7.194 1.642 17.661 8 11.295 3.75 0.029 0 6.216 3.804 76 10 6 2 0
"3556" 144.159 176.05 10.47 8.077 46.876 5.84 13.185 43.335 2.558 20.25 13.764 11.695 46 9 4 6 109.308
"3557" 23.891 21.518 5.688 3.934 5.536 0 0 0 0.115 0.78 3.69 1.775 73 11 8 1 0
"3558" 60.667 73.137 13.102 3.202 17.19 8 2.735 0.7 2.052 11.307 9.945 4.904 61 11 9 2 0
"3559" 62.233 44.71 6.58 1.596 12.705 6.8 3.01 6.611 0.029 2.03 3.303 2.046 55 6 2 2 87.835
"3560" 31.262 24.901 2.16 3.165 9.263 0 0 0 2.641 0.81 5.619 1.243 77 10 6 2 0
"3561" 67.841 52.92 8.16 2.813 21.072 5.485 2.785 1.765 3.621 4.765 1.151 1.303 44 6 2 5 91.95
"3562" 76.435 94.177 8.769 4.357 21.643 6.32 10.843 0.675 7.526 18.682 6.962 8.4 43 6 2 6 58.724
"3563" 21.17 18.335 7.283 2.535 4.332 0 1.075 0.195 0.12 0 1.292 1.503 70 11 8 1 0
"3564" 70.592 58.786 9.24 6.5 18.468 1.66 4.289 0.97 3.455 6.12 3.501 4.583 41 6 10 4 53.723
"3565" 54.32 76.36 5.964 1.58 5.895 6.818 0 1.825 5.769 27.547 20.161 0.801 25 6 2 1 81.97
"3566" 88.35 51.874 3.526 1.214 17.837 0.3 2.825 10.485 0.115 4.959 3.156 7.457 63 6 2 2 126.84
"3567" 58.336 55.11 0.529 0.421 8.869 0.805 2.9 0 0.445 3.48 36.267 1.394 42 6 2 1 71.72
"3568" 52.15 45.973 5.65 1.23 17.508 4.975 0 2.935 0.328 8.22 2.504 2.623 29 4 2 5 44.2
"3569" 38.562 87.6 2.876 1.705 10.068 0 3.03 8.066 42.475 13.6 4.411 1.369 50 4 2 1 35.33
"3570" 72.87 103.025 8.49 5.923 18.417 14.18 0.69 9.24 0.667 34.734 5.041 5.643 52 8 2 3 94.16
"3571" 77.78 66.163 8.49 5 16.404 12.771 7.325 4.289 2.6 0.17 2.707 6.407 51 7 2 3 103.94
"3572" 27.354 21.094 2.395 1.676 7.731 0.505 2.473 0.1 1.727 0.76 2.104 1.623 56 11 9 2 0
"3573" 50.723 41.511 9.03 2.526 15.038 2.285 0 0.035 0.163 4.909 3.386 4.139 25 2 2 3 33.839
"3574" 88.479 58.068 10.511 1.278 18.068 0 0 0 5.412 13.173 5.443 4.183 25 2 4 2 130.619
"3575" 200.077 156.193 12.29 5.573 41.284 24.039 6.628 5.35 3.545 38.046 14.799 4.639 47 3 2 4 262.057
"3576" 68.277 52.005 11.236 1.946 8.709 1.22 0 3.75 0.38 2.31 16.573 5.881 52 4 2 2 62.969
"3577" 91.014 63.051 10.939 1.442 9.68 10.535 1.983 0.875 1.684 9.652 5.852 10.409 24 6 2 2 116.317
"3578" 58.811 68.275 10.276 11.43 18.042 1.653 0 0.778 1.25 14.87 4.482 5.494 36 6 2 3 64.295
"3579" 148.769 80.567 12.192 3.01 20.956 1.975 4.895 2.094 3.661 7.194 17.921 6.669 32 1 3 4 165.749
"3580" 82.759 77.508 20.353 3.698 19.004 1.825 0 0.26 2.415 19.393 7.004 3.556 35 4 2 4 96.5
"3581" 140.636 107.205 8.48 3.885 33.513 0.538 16.084 1.165 6.947 25.285 6.104 5.204 66 10 6 3 99.627
"3582" 30.562 15.994 4.78 0.959 2.688 0 0 0.39 0.154 1.9 4.943 0.18 59 7 2 1 42.907
"3583" 103.052 46.436 4.978 1.625 13.8 6.085 1.81 2.447 6.441 3.625 0.908 4.717 30 6 2 2 149.513
"3584" 78.618 72.828 14.667 4.171 17.64 2.994 5.227 0.125 0.096 10.272 5.984 11.652 34 6 2 4 81.478
"3585" 25.663 29.207 15.974 1.748 5.746 0 0 1.55 0.339 0.16 2.252 1.438 62 11 8 1 0
"3586" 96.665 108.646 15.689 5.097 15.59 1.548 2.478 26.055 4.007 26.932 7.706 3.544 41 6 2 3 111.21
"3587" 36.842 75.421 7.518 0.979 13.271 0 0 15.75 0.55 5.52 30.232 1.601 71 10 6 2 0
"3588" 53.193 133.17 8.67 3.528 31.075 8.095 4.175 6.11 3.247 12.491 47.449 8.33 34 6 1 4 0
"3589" 66.251 53.58 9.751 4.317 12.102 0.52 0.844 11.42 2.67 5.757 2.271 3.928 32 6 2 4 81.17
"3590" 92.666 66.561 10.754 4.153 13.807 0.82 1.663 14.245 0.322 12.384 3.287 5.126 39 3 3 4 112.149
"3591" 88.202 106.718 9.254 2.664 16.195 1.85 6.011 4.655 3.469 32.25 23.732 6.638 49 7 2 2 103.55
"3592" 25.11 15.128 6.876 0.626 5.879 0 0 0.86 0.109 0.08 0.154 0.544 82 10 6 1 0
"3593" 43.685 37.557 8.734 1.383 7.576 0.35 1.935 3.975 1.832 3.941 4.225 3.606 60 4 1 1 0
"3594" 76.864 94.782 6.528 1.003 3.475 2.07 0.869 0.075 0.077 4.589 74.901 1.195 23 6 2 2 102.38
"3595" 55.147 84.77 5.296 1.419 10.317 0 0 10.5 17.002 36.025 1.19 3.021 25 1 2 1 61.644
"3596" 40.495 34.825 3.643 2.254 12.21 2.498 5.587 2.574 0.608 3.572 1.116 0.763 37 6 2 4 52.08
"3597" 94.367 121.644 4.33 2.538 18.879 23.081 8.658 18.365 0.252 36.735 4.701 4.105 52 4 10 5 127.66
"3598" 56.215 72.901 7.44 3.196 16.257 10.653 6.135 3.765 6.499 16.467 0.287 2.202 67 10 6 3 38.115
"3599" 86.196 214.765 6.36 1.805 23.036 1.653 0.13 4.624 0.096 14.827 156.381 5.853 41 6 2 4 100.7
"3600" 16.134 11.718 2.478 0.597 3.845 0 0 1.52 0.077 0.7 0.939 1.562 66 11 8 1 0
"3601" 80.457 108.948 7.403 1.915 35.845 5.95 12.511 3.745 5.245 20.072 3.277 12.985 67 10 6 4 54.65
"3602" 16.134 9.975 0.44 0.613 5.508 0 0 0 0 0 2.266 1.148 77 11 8 1 0
"3603" 75.184 69.939 8.17 3.744 11.017 5 1.935 6.973 1.831 19.636 8.603 3.03 46 6 2 3 96.378
"3604" 69.71 59.344 10.988 8.603 14.452 6.075 0 11.85 0.861 0.32 3.649 2.546 34 6 1 4 12
"3605" 79.981 63.108 3.459 0.731 0.956 0 0.4 0 4 22.433 31.069 0.06 31 6 2 2 112.228
"3606" 63.803 198.888 9.371 2.817 14.53 3.355 0 6.695 2.687 5.527 150.23 3.676 25 7 2 2 84.434
"3607" 74.213 96.635 10.763 5.139 17.29 0 1.925 0.625 9.733 28.027 13.917 9.216 40 11 9 4 0
"3608" 153.036 99.794 16.335 6.692 24.766 0.655 1.36 8.595 4.268 18.852 8.243 10.028 44 1 2 4 187.575
"3609" 38.808 35.31 1.9 3.82 14.623 0 1.125 6.275 0 1.99 2.81 2.767 71 10 6 2 0
"3610" 50.87 53.093 8.218 3.547 15.987 1.175 0 3.61 2.475 9.931 2.206 5.944 22 6 2 3 67.49
"3611" 56.41 73.82 5.843 2.15 15.633 9 4.845 5.658 2.58 23.944 2.546 1.621 36 7 2 3 76.41
"3612" 54.808 53.865 5.815 1.215 12.715 3.2 2.671 2.065 4.78 17.783 1.868 1.753 32 6 2 4 73.23
"3613" 24.197 25.836 2.54 3.565 6.474 3.575 3.487 4 0.31 0.64 0 1.245 70 10 6 1 0
"3614" 24.445 18.789 5.151 2.197 7.58 0 1.13 0 1.404 0 0.246 1.081 33 7 1 2 0
"3615" 30.228 32.728 3.015 0.879 8.921 3.69 8.521 0.66 4.663 0.205 0.862 1.312 67 10 6 2 3.84
"3616" 25.75 26.322 1.5 2.567 10.581 4.13 0 0 4.489 1.51 0.839 0.706 68 10 6 2 0
"3617" 59.845 100.369 6.66 3.774 14.102 5.588 0 0 0 66.666 1.44 2.139 60 11 8 2 56.73
"3618" 83.775 71.846 6.13 4.39 21.486 1.505 10.17 1.525 5.602 15.783 2.069 3.186 36 6 2 5 99.32
"3619" 43.78 30.349 6.205 0.871 13.455 0 0 1.475 0.848 2.505 2.377 2.613 64 6 2 2 60.83
"3620" 89.968 83.372 8.155 9.286 24.612 5.005 3.37 7.345 0.131 19.651 2.467 3.35 40 4 2 4 88.768
"3621" 37.954 38.92 1.22 5.478 11.002 5.465 6.054 1.262 0.088 1.455 5.12 1.776 65 10 6 2 0
"3622" 40.426 49.445 3.07 0.694 14.352 0.906 0 9.185 9.873 4.87 0.474 6.021 50 4 2 2 48.173
"3623" 73.366 88.019 10.98 4.112 19.588 2.48 3.68 4.62 0.241 24.143 14.805 3.37 29 6 2 3 88.34
"3624" 20.492 14.695 5.75 2 4.192 0.34 0 0 0 0.605 1.103 0.705 73 11 8 1 0
"3625" 77.043 52.825 7.677 3.152 6.192 0.36 4.051 2.42 2.712 22.248 2.201 1.812 26 2 2 2 85.725
"3626" 52.538 42.596 5.242 4.325 15.716 2.96 3.344 0.09 0.842 6.185 1.553 2.339 37 6 4 4 60.16
"3627" 64.692 64.951 9.645 3.187 23.437 0.8 6.494 0.37 9.883 3.94 2.249 4.946 33 6 4 2 101.58
"3628" 66.069 46.984 5.905 5.884 13.196 4.5 3.985 5.007 1.101 5.5 1.346 0.56 31 8 4 6 57.92
"3629" 86.316 75.467 3.671 2.515 18.991 7.475 2.328 7.1 2.357 19.614 7.528 3.888 32 2 2 5 90.145
"3630" 116.403 86.546 5.57 1.8 25.316 10.558 6.961 8.97 4.802 10.05 4.244 8.275 43 6 2 5 148.31
"3631" 49.996 60.242 4.115 4.61 27.333 1 1.313 7.01 0.086 7.242 4.242 3.291 42 6 2 6 63.57
"3632" 28.326 26.055 5.695 8.601 8.351 0 1.49 0 0.092 0 0.353 1.473 69 10 6 2 0
"3633" 40.308 40.978 4.264 2.703 17.715 4.615 1.23 0 0.8 3.165 4.563 1.923 65 11 8 2 0
"3634" 38.158 20.28 2.346 3.644 9.3 0 0 0.055 0.048 0 2.658 2.229 72 10 6 1 0
"3635" 102.63 32.06 4.674 0 20.201 0.12 3.554 0 0.096 0.967 1.022 1.426 62 2 1 2 7
"3636" 107.056 66.949 1.748 1.14 28.336 3.893 3.567 1.745 3.325 15.963 1.779 5.453 45 8 2 5 111.399
"3637" 90.74 44.367 2.519 1.154 21.388 8.885 0.23 0.62 0.373 4.182 1.558 3.458 35 6 2 2 131.328
"3638" 40.782 39.323 4.77 2.574 15.65 2.38 0.96 5.75 0.775 1.49 2.273 2.701 68 8 3 3 2.252
"3639" 44.206 53.916 6.69 0.932 23.927 2.11 0 8.585 5.654 1.46 1.796 2.762 40 8 2 5 48.07
"3640" 38.994 22.703 5.1 0.318 7.531 0.84 2.39 0 0 0 5.884 0.64 50 6 2 1 59.9
"3641" 76.399 119.085 3.707 6.01 9.953 11.02 0 10.82 9.468 19.909 40.303 7.895 25 6 2 2 109.461
"3642" 35.466 26.736 4.211 4.805 9.128 0 0 4.2 0.038 0.33 0.784 3.24 70 10 6 2 0
"3643" 75.409 56.805 4.87 1.242 16.847 5.12 9.696 8.62 2.098 3.84 1.684 2.788 47 4 2 5 92.015
"3644" 31.659 67.85 8.641 3.279 11.03 0 0 1.99 33.593 6.002 1.757 1.558 70 10 6 2 0
"3645" 65.903 32.897 8.484 2.104 7.691 5.025 2.07 0 0.103 3.019 3.446 0.955 77 10 6 2 0
"3646" 21.45 51.395 19.33 3.202 18.754 2.73 1.89 1.148 0.077 0 0.88 3.384 80 10 6 2 0
"3647" 37.084 88.182 3.046 5.857 23.942 0 3.009 0 4.728 41.028 2.436 4.136 38 2 1 4 0
"3648" 64.581 64.87 6.124 3.319 15.642 4.085 2.511 0 0.077 26.478 3.451 3.183 50 7 2 2 80.37
"3649" 30.131 46.551 5.003 14.384 11.145 1.24 1.14 0 3.152 1.769 3.813 4.905 65 11 8 1 0
"3650" 80.914 116.932 17.505 5.434 21.109 0.075 0 21.59 8.425 11.599 12.296 18.899 51 2 2 3 37.53
"3651" 153.913 105.462 11.11 1.923 41.617 9.445 3.995 3.815 0.178 5.469 23.515 4.395 39 2 2 5 163.843
"3652" 156.453 93.154 11.317 2.308 28.045 5.345 2.736 0.07 4.272 16.031 10.297 12.733 55 1 2 4 189.701
"3653" 81.707 84.587 6.51 2.715 26.483 5.525 8.884 14.53 0 9.546 3.387 7.007 43 2 2 5 89.051
"3654" 118.304 107.569 6.61 4.592 31.187 12.37 0 3.99 0.077 15.774 18.715 14.254 55 1 2 6 150.87
"3655" 69.509 56.545 5.83 4.086 15.234 1.4 0 9.812 3.78 7.924 1.803 6.676 37 6 2 4 76.46
"3656" 78.711 65.011 6.52 4.458 18.072 12.745 4.915 2.405 1.295 5.309 5.911 3.381 30 6 2 4 103.5
"3657" 170.185 177.687 8.007 2.475 25.897 8.385 13.729 46.285 2.558 15.227 36.86 18.264 55 7 3 4 231.112
"3658" 91.573 70.277 11.904 1.577 16.266 1.48 0.909 2.545 10.234 10.581 1.805 12.976 33 6 2 4 97.338
"3659" 55.693 44.625 11.904 3.685 12.608 0 0 0 2.385 8.068 2.548 3.427 56 7 2 2 39.37
"3660" 52.603 56.998 8.48 2.308 24.356 0 0 8.975 0.291 5.145 5.328 2.115 39 7 2 4 51.818
"3661" 19.701 32.946 24.014 2.168 5.487 0 0 0 0.058 0 0.794 0.425 78 11 8 1 0
"3662" 21.3 18.212 4.19 2.679 8.041 0 0 0 0 1.185 1.111 1.006 54 6 3 1 15.68
"3663" 50.756 39.891 8.668 2.392 14.121 0 4.3 0.49 1.305 3.427 0.793 4.395 68 10 6 3 0
"3664" 52.029 39.434 7.01 3.275 12.249 1.555 4.16 0.545 0.192 5.395 1.938 3.115 29 6 2 4 66.2
"3665" 74.909 47.981 5.248 3.786 19.261 3.26 3.452 1.357 5.137 0.415 0.624 5.441 39 6 2 4 84.884
"3666" 52.999 56.437 7.035 3.14 10.162 3.46 1.3 6.125 12.469 5.335 6.466 0.945 26 6 2 2 99.595
"3667" 223.217 73.496 11.009 2.574 18.834 4.485 2.3 10.73 2.741 11.459 4.468 4.896 44 2 1 4 74.653
"3668" 72.812 27.958 7.855 2.413 11.642 1.03 1.65 0 0.44 0.596 0.154 2.178 31 7 10 3 107.41
"3669" 75.838 33.523 5.195 1.887 13.254 1.958 0 0 2.087 3.989 1.971 3.182 23 6 2 3 80.7
"3670" 49.433 40.252 7.06 1.84 14.394 0 0.198 0.04 6.936 4.501 2.545 2.738 23 7 2 3 61.14
"3671" 50.693 39.882 6.8 1.539 12.064 7.83 3.433 0.225 0.284 0.53 4.847 2.33 59 6 4 2 57.99
"3672" 50.265 50.703 8.46 2.372 14.206 13.045 0 2.423 0.058 2.71 3.194 4.235 61 4 2 1 60.26
"3673" 61.76 39.531 6.39 2.436 11.87 5.015 4.635 0.1 1.805 1.565 3.524 2.191 26 6 2 4 76.39
"3674" 26.6 55.219 2.82 3.248 8.933 4.885 0 0.985 0.077 3.75 29.081 1.44 73 10 6 2 0
"3675" 42.611 51.756 8.648 2.691 15.915 1.505 3.561 6.065 0.464 2.97 3.845 6.092 46 6 1 3 0
"3676" 81.976 75.193 13.56 3.09 13.538 8.486 0 0.585 27.945 5.249 0.694 2.046 23 7 2 2 101.559
"3677" 20.244 17.892 6.02 1.664 4.957 0 0 0.57 0.69 0.14 1.669 2.182 73 10 6 1 0
"3678" 70.477 56.202 5.988 4.054 11.562 0 0 1.08 0.565 22.974 4.833 5.146 62 1 2 2 93.597
"3679" 58.247 56.244 5.575 2.652 10.129 3.48 11.385 4.295 11.596 0.02 5.887 1.225 55 7 4 2 54.97
"3680" 69.285 92.836 8.818 1.368 29.198 14.833 8.609 8.11 6.619 5.67 7.156 2.455 43 7 4 5 91.936
"3681" 21.586 21.809 6.997 0.456 9.193 0.71 0 0 0.427 0 1.006 3.02 66 11 8 1 0
"3682" 30.546 29.901 6.354 1.591 11.842 1.43 1.24 0.55 0.072 3.728 1.869 1.225 71 10 6 2 0
"3683" 81.362 60.671 8.517 3.9 22.275 1.89 0 1.375 1.495 2.736 10.767 7.716 50 6 2 3 103.11
"3684" 149.66 71.983 21.495 5.888 21.658 0 4.365 0 0.821 5.955 9.887 1.914 39 1 1 4 7.846
"3685" 133.095 123.748 6.365 5.531 41.981 37.54 13.431 0.31 0.69 5.211 4.44 8.249 56 7 2 5 191.35
"3686" 74.671 54.162 9.779 4.22 18.344 0.7 0.943 3.095 3.595 2.882 5.619 4.985 45 2 2 4 90.519
"3687" 127.156 51.619 16.003 2.532 8.394 3.353 0 2.225 0.446 14.77 2.186 1.71 28 2 2 4 150.934
"3688" 98.651 67.219 16.281 6.229 25.894 0 4.86 3.795 0.194 1.076 2.19 6.7 32 1 2 5 107.481
"3689" 65.839 64.928 11.944 2.308 12.399 0 0 6.585 15.915 8.148 2.386 5.243 27 2 1 4 0
"3690" 14.942 60.86 2.2 1.223 4.688 0 1.375 0 0.152 0.035 3.541 47.646 63 11 8 1 0
"3691" 36.675 32.727 7.09 4.492 10.944 1.27 3.08 0.065 0.225 1.46 2.159 1.942 32 11 9 4 0
"3692" 189.75 83.491 8.21 2.686 25.877 11.045 16.008 2.57 0.495 5.799 5.39 5.411 40 6 2 6 155.24
"3693" 98.143 77.041 14.281 4.178 19.149 5.665 1.694 10.62 0.185 9.467 7.584 4.218 43 6 2 4 109.27
"3694" 74.939 68.183 9.09 1.538 18.478 2.923 7.21 2.87 7.812 8.773 3.831 5.658 29 6 2 4 74.44
"3695" 80.354 67.404 10.883 3.827 22.742 3.741 3.889 0.255 0.658 16.483 1.249 3.677 43 6 2 6 94.885
"3696" 61.731 123.629 7.315 2.072 15.012 7.62 2.983 5.185 0.749 12.415 61.829 8.449 30 6 2 4 70.825
"3697" 47.266 28.967 3.295 1.15 13.223 0 4.726 2.5 0.096 0.46 2.004 1.513 57 7 4 2 16.2
"3698" 125.926 92.983 6.305 1.417 27.03 2.065 0.5 18.805 3.15 1.648 16.533 15.53 80 11 8 3 90.692
"3699" 84.816 57.784 6.57 2.754 18.1 5.18 2.894 10.1 4 2.123 2.399 3.664 45 6 4 5 91.87
"3700" 89.247 88.042 4.45 2.352 20.678 6.41 1.348 7.105 3.348 10.945 24.459 6.947 48 6 2 5 128.174
"3701" 50.773 62.648 3.83 0.998 18.234 0.808 9.909 10.165 0.594 8.575 7.537 1.998 37 7 2 3 70.37
"3702" 38.243 53.076 5.36 0.889 6.751 8.093 3.47 1.846 0.897 0.665 21.241 3.864 62 6 2 2 57.637
"3703" 74.279 71.331 6.286 0.538 15.129 5.46 5.945 13.375 0 1.815 16.188 6.595 26 7 10 5 29.53
"3704" 45.867 38.078 4.107 2.661 18.641 0.23 2.975 1.975 1.2 1.185 3.074 2.03 23 6 2 3 52.7
"3705" 18.51 19.991 1.76 1.603 6.308 6.395 0.83 0 0.048 1.09 0.154 1.803 67 10 6 1 0
"3706" 34.698 24.551 5.8 1.481 6.995 0.12 3.024 0 1.736 3.42 1.429 0.546 20 8 10 3 0
"3707" 21.608 17.975 6.03 1.519 7.104 0 1.15 0 0 0.16 0.562 1.45 67 10 6 1 0
"3708" 48.004 52.198 6.5 4.635 17.535 3.19 8.419 2.85 3.348 0.78 2.539 2.402 25 8 10 3 33.59
"3709" 24.75 26.709 6.51 2.887 4.229 0 0.855 4.89 0 3.26 2.98 1.098 29 11 9 3 0
"3710" 66.88 55.425 7.18 1.265 15.434 4.55 0 1.94 9.127 9.263 5.172 1.494 27 7 2 2 91.01
"3711" 11.538 43.945 4.72 0.05 9.556 3.87 1.7 0.845 2.13 13.293 6.035 1.746 23 11 9 1 0
"3712" 42.685 64.574 2.62 0.475 4.659 4.908 4.485 2.75 7 32.746 2.121 2.81 26 1 2 1 62.103
"3713" 61.489 42.687 5.25 2.207 13.741 10.698 1.443 4.96 0.226 2.398 0.359 1.405 22 1 2 2 83.731
"3714" 129.506 134.258 9.432 2.243 41.126 12.395 0 2 22.13 22.191 7.079 15.662 55 6 2 3 170.974
"3715" 21.962 15.466 7.65 1.161 5.856 0 0 0 0.08 0 0.474 0.245 69 11 8 1 0
"3716" 22.211 18.436 7.974 1.564 5.446 0.38 0.56 0 0.08 0.12 0.999 1.313 69 11 8 1 0
"3717" 72.833 62.599 10.198 6.654 24.773 4.72 0 2.213 1.319 6.158 4.448 2.116 33 2 2 5 76.08
"3718" 32.647 23.847 7.729 2.005 7.679 0.143 1.075 0.2 0.84 1.547 1.249 1.38 71 10 6 2 0
"3719" 20.797 19.696 6.545 2.945 6.479 0 0 0.375 0.055 0 2.732 0.565 77 11 8 1 0
"3720" 88.942 232.176 173.739 3.184 19.796 0.74 5.45 17.105 0.168 5.506 2.822 3.666 35 7 2 5 98.83
"3721" 41.637 51.739 6.939 5.272 16.673 0 0 8.62 0.085 3.5 5.295 5.355 40 5 3 3 17.677
"3722" 99.307 63.596 21.983 3.553 19.276 0 3.395 0.3 0.63 9.685 1.483 3.291 62 7 2 2 127.548
"3723" 85.679 73.299 9.791 3.692 27.393 14.93 0.095 3.125 0.302 2.017 6.351 5.603 34 6 2 5 94.654
"3724" 39.662 25.604 6.862 3.456 6.28 0 0 0 0.382 3.257 3.732 1.635 74 10 6 1 0
"3725" 64.563 48.821 10.556 4.28 6.013 0 0 9.99 0.481 3.219 6.622 7.66 58 1 3 1 19.97
"3726" 50.658 40.903 2.655 2.946 12.552 4.913 5.959 1.94 0.737 6.066 1.827 1.308 29 6 2 4 60.25
"3727" 159.362 86.699 11.174 3.342 37.604 3.725 2.955 5.86 0.239 2.141 9.943 9.716 36 2 2 5 211.424
"3728" 69.5 51.82 7.51 3.693 12.948 6.175 2.855 7.195 1.618 2.6 4.456 2.77 57 4 2 2 101.86
"3729" 63.712 49.688 3.905 3.707 9.884 5.27 1.335 2.8 0.096 14.572 3.966 4.153 21 6 2 2 72.81
"3730" 63.37 46.75 7.974 0.792 10.948 0.465 0 2.265 14.83 3.275 2.755 3.446 24 3 3 1 57.372
"3731" 95.369 154.358 7.965 3.523 33.23 10.795 2.893 27.495 5.573 39.112 15.477 8.295 51 6 2 4 121.649
"3732" 46.713 129.064 95.253 2.934 14.148 2.335 0 7.19 0.27 0.846 3.497 2.591 21 6 2 3 48.178
"3733" 26.893 23.442 12.471 1.402 7.664 0 0 0 0.056 0.26 1.389 0.2 71 11 8 1 0
"3734" 73.262 131.721 12.364 1.804 17.246 0.62 0 4.565 0.357 6.025 83.739 5.001 50 1 2 3 83.846
"3735" 131.421 204.328 4.673 2.348 16.204 0 0.655 39.545 7.94 32.871 92.018 8.074 59 6 2 3 155.632
"3736" 16.89 14.866 4.679 1.839 6.071 0 0 0.175 0 0.21 1.284 0.608 66 10 6 1 0
"3737" 13.35 13.246 2 2.175 4.204 0 1.128 1.27 0 0.05 0.8 1.619 64 11 8 1 0
"3738" 59.517 67.001 4.986 5.551 21.11 2.455 0 14.16 0.221 6.48 4.137 7.901 25 6 2 4 56.05
"3739" 26.447 33.999 4.366 2.42 13.063 0 0 3.975 0.192 5.057 4.101 0.825 66 10 6 2 0
"3740" 47.501 50.071 4.577 2.395 8.083 0 0 20.845 2.883 1.09 1.027 9.171 35 1 2 1 65.97
"3741" 57.541 45.482 4.236 3.154 14.604 0 5.133 2.615 1.037 4.03 5.605 5.068 62 7 2 2 69.61
"3742" 56.339 76.859 3.321 5.004 25.928 1.315 1.223 5.24 7.761 10.884 12.547 3.636 50 2 1 3 61.285
"3743" 118.806 263.358 5.867 1.731 23.011 5.375 10.555 2.25 1.226 35.513 169.329 8.501 52 6 2 3 153.68
"3744" 94.155 57.747 8.307 2.731 12.005 2.305 0 3.66 5.139 13.582 5.053 4.965 29 4 2 2 120.578
"3745" 24.65 11.138 1.6 1.615 7.399 0 0 0 0 0 0.154 0.37 86 11 8 1 0
"3746" 18.1 15.713 4.55 1.512 4.341 0.995 0 0 0.425 0.37 2.659 0.861 84 11 8 1 0
"3747" 93.324 70.424 12.413 4.331 18.447 3.2 4.328 1.34 0.369 14.777 4.386 6.833 36 2 2 4 106.073
"3748" 76.712 82.573 8.817 5.608 18.899 0.835 1.416 23.04 2.209 11.409 5.99 4.35 34 2 2 5 77.633
"3749" 92.392 87.261 9.911 3.886 9.081 6.13 3.661 31.795 0.183 2.967 6.945 12.702 29 4 2 2 120.056
